League,Year,Season,Type,blueTeamTag,redTeamTag,blueTop,blueTopChamp,blueJungle,blueJungleChamp,blueMiddle,blueMiddleChamp,blueADC,blueADCChamp,blueSupport,blueSupportChamp,redTop,redTopChamp,redJungle,redJungleChamp,redMiddle,redMiddleChamp,redADC,redADCChamp,redSupport,redSupportChamp,bResult
WC,2017,Summer,International,RNG,SKT,Letme,Maokai,Mlxg,Sejuani,Xiaohu,Ryze,Uzi,Vayne,Ming,Taric,Huni,Camille,Blank,Zac,Faker,Galio,Bang,Tristana,Wolf,Lulu,1
WC,2017,Summer,International,SKT,RNG,Huni,Gnar,Peanut,Gragas,Faker,Galio,Bang,KogMaw,Wolf,Lulu,Letme,Rumble,Mlxg,JarvanIV,Xiaohu,Ryze,Uzi,Twitch,Ming,Soraka,1
WC,2017,Summer,International,RNG,SKT,Letme,Shen,Mlxg,LeeSin,Xiaohu,Corki,Uzi,Tristana,Ming,Taric,Huni,Gnar,Peanut,JarvanIV,Faker,Galio,Bang,Caitlyn,Wolf,Lulu,0
WC,2017,Summer,International,WE,SSG,957,Shen,Condi,Gragas,xiye,Kassadin,Mystic,Xayah,Ben,Rakan,CuVee,Kennen,Ambition,JarvanIV,Crown,Taliyah,Ruler,Tristana,CoreJJ,Taric,1
WC,2017,Summer,International,SSG,WE,CuVee,Gnar,Ambition,Gragas,Crown,Malzahar,Ruler,Varus,CoreJJ,Janna,957,Rumble,Condi,JarvanIV,xiye,Galio,Mystic,Twitch,Ben,Taric,1
WC,2017,Summer,International,WE,SSG,957,Chogath,Condi,JarvanIV,xiye,Orianna,Mystic,Tristana,Ben,Karma,CuVee,Shen,Ambition,Gragas,Crown,Taliyah,Ruler,Varus,CoreJJ,Taric,0
WC,2017,Summer,International,SSG,WE,CuVee,Gnar,Ambition,LeeSin,Crown,Galio,Ruler,Varus,CoreJJ,Rakan,957,Kennen,Condi,JarvanIV,xiye,Taliyah,Mystic,KogMaw,Ben,Taric,1
WC,2017,Summer,International,SSG,SKT,CuVee,Kennen,Ambition,Zac,Crown,Malzahar,Ruler,Xayah,CoreJJ,Janna,Huni,Gnar,Peanut,Gragas,Faker,Cassiopeia,Bang,Varus,Wolf,Lulu,1
WC,2017,Summer,International,SSG,SKT,CuVee,Gnar,Ambition,JarvanIV,Crown,Malzahar,Ruler,Xayah,CoreJJ,Janna,Huni,Yasuo,Peanut,Gragas,Faker,Ryze,Bang,Varus,Wolf,Lulu,1
WC,2017,Summer,International,SSG,SKT,CuVee,Chogath,Ambition,Sejuani,Crown,Malzahar,Ruler,Varus,CoreJJ,Lulu,Huni,Trundle,Blank,Gragas,Faker,Karma,Bang,Tristana,Wolf,Leona,1
MSI,2015,Spring,International,FNC,TSM,Huni,Cassiopeia,Reignover,Gragas,Febiven,Leblanc,Steeelback,Urgot,YellOwStaR,Nautilus,Dyrus,Gnar,Santorin,RekSai,Bjergsen,Chogath,WildTurtle,Sivir,Lustboy,Thresh,1
MSI,2015,Spring,International,BJK,SKT,Thaldrin,Gnar,Theokoles,Sejuani,Energy,Lulu,Nardeus,Sivir,Dumbledoge,Janna,MaRin,Rumble,Bengi,RekSai,Faker,Azir,Bang,Lucian,Wolf,Thresh,0
MSI,2015,Spring,International,EDG,AHQ,Koro1,Hecarim,Clearlove,Sejuani,PawN,Cassiopeia,Deft,Urgot,Meiko,Alistar,Ziv,Gnar,Mountain,JarvanIV,westdoor,Karthus,AN,Kalista,Albis,Thresh,1
MSI,2015,Spring,International,BJK,TSM,Thaldrin,Vladimir,Theokoles,RekSai,Energy,Lulu,Nardeus,Lucian,Dumbledoge,Morgana,Dyrus,Maokai,Santorin,Sejuani,Bjergsen,Ziggs,WildTurtle,Sivir,Lustboy,Thresh,0
MSI,2015,Spring,International,FNC,AHQ,Huni,Hecarim,Reignover,Sejuani,Febiven,Cassiopeia,Steeelback,Urgot,YellOwStaR,Nautilus,Ziv,Gnar,Mountain,RekSai,westdoor,Fizz,AN,Sivir,Albis,Thresh,0
MSI,2015,Spring,International,SKT,EDG,MaRin,Rumble,Bengi,RekSai,Easyhoon,Vladimir,Bang,Kalista,Wolf,Annie,Koro1,Gnar,Clearlove,Sejuani,PawN,Lulu,Deft,Tristana,Meiko,Thresh,1
MSI,2015,Spring,International,AHQ,BJK,Ziv,Gnar,Mountain,RekSai,westdoor,TwistedFate,AN,Jinx,Albis,Janna,Thaldrin,Cassiopeia,Theokoles,Gragas,Energy,Diana,Nardeus,Sivir,Dumbledoge,Morgana,1
MSI,2015,Spring,International,SKT,TSM,MaRin,Gnar,Bengi,RekSai,Faker,Cassiopeia,Bang,Urgot,Wolf,Alistar,Dyrus,Hecarim,Santorin,Gragas,Bjergsen,Ziggs,WildTurtle,Kalista,Lustboy,Thresh,1
MSI,2015,Spring,International,EDG,FNC,Koro1,Maokai,Clearlove,Gragas,PawN,Leblanc,Deft,Kalista,Meiko,Thresh,Huni,Rumble,Reignover,RekSai,Febiven,Zed,Steeelback,Lucian,YellOwStaR,Annie,1
MSI,2015,Spring,International,TSM,AHQ,Dyrus,Hecarim,Santorin,Gragas,Bjergsen,Chogath,WildTurtle,Kalista,Lustboy,Thresh,Ziv,Maokai,Mountain,RekSai,westdoor,Fizz,AN,Urgot,Albis,Nautilus,0
MSI,2015,Spring,International,EDG,BJK,Koro1,Gnar,Clearlove,RekSai,PawN,TwistedFate,Deft,Jinx,Meiko,Thresh,Thaldrin,Rumble,Theokoles,Sejuani,Energy,Diana,Nardeus,Sivir,Dumbledoge,Janna,1
MSI,2015,Spring,International,SKT,FNC,MaRin,Rumble,Bengi,Nunu,Faker,Lulu,Bang,Lucian,Wolf,Alistar,Huni,Gnar,Reignover,Sejuani,Febiven,Cassiopeia,Steeelback,Sivir,YellOwStaR,Nautilus,1
MSI,2015,Spring,International,TSM,EDG,Dyrus,Sion,Santorin,Sejuani,Bjergsen,Urgot,WildTurtle,Corki,Lustboy,Bard,Koro1,DrMundo,Clearlove,RekSai,PawN,Azir,Deft,Kalista,Meiko,Thresh,0
MSI,2015,Spring,International,FNC,BJK,Huni,Rumble,Reignover,RekSai,Febiven,Zed,Steeelback,Kalista,YellOwStaR,Thresh,Thaldrin,Gnar,Theokoles,Sejuani,Energy,Lulu,Nardeus,Lucian,Dumbledoge,Bard,1
MSI,2015,Spring,International,AHQ,SKT,Ziv,Maokai,Mountain,RekSai,westdoor,Chogath,AN,Sivir,Albis,Nautilus,MaRin,Gnar,Bengi,Gragas,Easyhoon,Azir,Bang,Urgot,Wolf,Thresh,0
MSI,2015,Spring,International,SKT,FNC,MaRin,Maokai,Bengi,RekSai,Faker,Ezreal,Bang,Corki,Wolf,Thresh,Huni,Hecarim,Reignover,Gragas,Febiven,Leblanc,Steeelback,Sivir,YellOwStaR,Alistar,1
MSI,2015,Spring,International,FNC,SKT,Huni,Rumble,Reignover,Gragas,Febiven,Leblanc,Steeelback,Urgot,YellOwStaR,Annie,MaRin,Gnar,Bengi,RekSai,Faker,Ahri,Bang,Sivir,Wolf,Thresh,1
MSI,2015,Spring,International,SKT,FNC,MaRin,Maokai,Bengi,RekSai,Faker,Azir,Bang,Ezreal,Wolf,Alistar,Huni,Cassiopeia,Reignover,Gragas,Febiven,Zed,Steeelback,Sivir,YellOwStaR,Leona,1
MSI,2015,Spring,International,FNC,SKT,Huni,Hecarim,Reignover,RekSai,Febiven,Cassiopeia,Steeelback,Lucian,YellOwStaR,Leona,MaRin,Rumble,Bengi,Sejuani,Faker,Azir,Bang,Sivir,Wolf,Alistar,1
MSI,2015,Spring,International,SKT,FNC,MaRin,Gnar,Bengi,Nunu,Faker,Cassiopeia,Bang,Urgot,Wolf,Alistar,Huni,Rumble,Reignover,Gragas,Febiven,Ahri,Steeelback,Sivir,YellOwStaR,Nautilus,1
MSI,2015,Spring,International,EDG,AHQ,Koro1,Hecarim,Clearlove,Nautilus,PawN,Cassiopeia,Deft,Kalista,Meiko,Thresh,Ziv,Maokai,Mountain,Sejuani,westdoor,TwistedFate,AN,Sivir,Albis,Leona,1
MSI,2015,Spring,International,AHQ,EDG,Ziv,Gnar,Mountain,Gragas,westdoor,Fizz,AN,Lucian,Albis,Nautilus,Koro1,Maokai,Clearlove,Sejuani,PawN,Kassadin,Deft,Sivir,Meiko,Thresh,0
MSI,2015,Spring,International,EDG,AHQ,Koro1,Irelia,Clearlove,Gragas,PawN,TwistedFate,Deft,Urgot,Meiko,Thresh,Ziv,Gnar,Mountain,RekSai,westdoor,Fizz,AN,Kalista,Albis,Annie,1
MSI,2015,Spring,International,SKT,EDG,MaRin,Maokai,Bengi,Gragas,Easyhoon,Cassiopeia,Bang,Kalista,Wolf,Annie,Koro1,Gnar,Clearlove,Sejuani,PawN,Orianna,Deft,Urgot,Meiko,Thresh,1
MSI,2015,Spring,International,EDG,SKT,Koro1,Maokai,Clearlove,Gragas,PawN,Cassiopeia,Deft,Jinx,Meiko,Annie,MaRin,Rumble,Bengi,RekSai,Easyhoon,Orianna,Bang,Lucian,Wolf,Leona,1
MSI,2015,Spring,International,SKT,EDG,MaRin,Rumble,Bengi,RekSai,Easyhoon,Lulu,Bang,Sivir,Wolf,Thresh,Koro1,Maokai,Clearlove,Nunu,PawN,Azir,Deft,Jinx,Meiko,Annie,0
MSI,2015,Spring,International,EDG,SKT,Koro1,Maokai,Clearlove,Nunu,PawN,Azir,Deft,Corki,Meiko,Annie,MaRin,Gnar,Bengi,Gragas,Faker,Kassadin,Bang,Ezreal,Wolf,Alistar,0
MSI,2015,Spring,International,SKT,EDG,MaRin,Gnar,Bengi,Nunu,Faker,Leblanc,Bang,Urgot,Wolf,Nautilus,Koro1,Maokai,Clearlove,Evelynn,PawN,Morgana,Deft,Sivir,Meiko,Alistar,0
MSI,2016,Spring,International,RNG,CLG,Looper,Poppy,mlxg,Nidalee,xiaohu,Azir,Wuxx,Lucian,Mata,Alistar,Darshan,Maokai,Xmithie,Graves,Huhi,AurelionSol,Stixxay,Caitlyn,aphromoo,Braum,1
MSI,2016,Spring,International,G2,FW,Kikis,Trundle,Trick,Kindred,Perkz,Ryze,Emperor,Lucian,Hybrid,Janna,MMD,Ekko,Karsa,Graves,Maple,Azir,NL,Kalista,SwordArt,Braum,0
MSI,2016,Spring,International,SKT,SUP,Duke,Ekko,Blank,Kindred,Faker,Ryze,Bang,Ezreal,Wolf,Karma,Thaldrin,Trundle,Stomaged,Gragas,Naru,Azir,Achuu,Lucian,Dumbledoge,Poppy,1
MSI,2016,Spring,International,CLG,FW,Darshan,Poppy,Xmithie,Kindred,Huhi,Lissandra,Stixxay,Caitlyn,aphromoo,Thresh,MMD,Ekko,Karsa,Graves,Maple,Gangplank,NL,Lucian,SwordArt,Braum,1
MSI,2016,Spring,International,G2,SKT,Kikis,Gragas,Trick,Graves,Perkz,Ekko,Emperor,Lucian,Hybrid,Braum,Duke,Poppy,Blank,Kindred,Faker,Ryze,Bang,Sivir,Wolf,Alistar,0
MSI,2016,Spring,International,SUP,RNG,fabFabulous,Fizz,Stomaged,Graves,Naru,Lissandra,Achuu,Lucian,Dumbledoge,Poppy,Looper,Ekko,mlxg,LeeSin,xiaohu,Ryze,Wuxx,Sivir,Mata,TahmKench,0
MSI,2016,Spring,International,CLG,G2,Darshan,Poppy,Xmithie,Kindred,Huhi,Azir,Stixxay,Lucian,aphromoo,Soraka,Kikis,Ekko,Trick,Graves,Perkz,Ryze,Emperor,Ezreal,Hybrid,Bard,1
MSI,2016,Spring,International,SKT,RNG,Duke,Poppy,Blank,Nidalee,Faker,Azir,Bang,Lucian,Wolf,TahmKench,Looper,Maokai,mlxg,Graves,xiaohu,Leblanc,Wuxx,Jhin,Mata,Alistar,0
MSI,2016,Spring,International,FW,SUP,MMD,Maokai,Karsa,LeeSin,Maple,Leblanc,NL,Lucian,SwordArt,Alistar,fabFabulous,Fizz,Stomaged,Graves,Naru,Lissandra,Achuu,Ezreal,Dumbledoge,Braum,1
MSI,2016,Spring,International,RNG,G2,Looper,Poppy,mlxg,Kindred,xiaohu,Azir,Wuxx,Twitch,Mata,Thresh,Kikis,Ekko,Trick,Graves,Perkz,Ryze,Emperor,Lucian,Hybrid,Trundle,1
MSI,2016,Spring,International,SUP,CLG,Thaldrin,Poppy,Stomaged,Kindred,Naru,Leblanc,Achuu,Lucian,Dumbledoge,Bard,Darshan,Ekko,Xmithie,Graves,Huhi,Lulu,Stixxay,Sivir,aphromoo,Braum,1
MSI,2016,Spring,International,SKT,FW,Duke,Poppy,Blank,Nidalee,Faker,Azir,Bang,Lucian,Wolf,Trundle,MMD,Ekko,Karsa,Kindred,Maple,Ryze,NL,Ezreal,SwordArt,Alistar,0
MSI,2016,Spring,International,FW,RNG,MMD,Ekko,Karsa,Nidalee,Maple,Zed,NL,Lucian,SwordArt,Thresh,Looper,Poppy,mlxg,Kindred,xiaohu,Ryze,Wuxx,Twitch,Mata,Braum,0
MSI,2016,Spring,International,CLG,SKT,Darshan,Poppy,Xmithie,Nidalee,Huhi,Azir,Stixxay,Lucian,aphromoo,Janna,Duke,Ekko,Blank,Kindred,Faker,Leblanc,Bang,Ezreal,Wolf,Braum,1
MSI,2016,Spring,International,SUP,G2,Thaldrin,Ekko,Stomaged,Kindred,Naru,TwistedFate,Achuu,Ezreal,Dumbledoge,Morgana,Kikis,Poppy,Trick,Graves,Perkz,Azir,Emperor,Kalista,Hybrid,Bard,0
MSI,2016,Spring,International,FW,SKT,MMD,Poppy,Karsa,Elise,Maple,Azir,NL,Ezreal,SwordArt,Alistar,Duke,Maokai,Blank,Graves,Faker,Ekko,Bang,Lucian,Wolf,Braum,1
MSI,2016,Spring,International,CLG,SUP,Darshan,Maokai,Xmithie,Kindred,Huhi,Azir,Stixxay,Kalista,aphromoo,Soraka,fabFabulous,Ekko,Stomaged,Graves,Naru,Leblanc,Achuu,Lucian,Dumbledoge,Poppy,1
MSI,2016,Spring,International,G2,RNG,Kikis,Poppy,Trick,Nidalee,Perkz,Azir,Emperor,Lucian,Hybrid,Alistar,Looper,Ekko,mlxg,Graves,xiaohu,Leblanc,Wuxx,Sivir,Mata,Braum,0
MSI,2016,Spring,International,G2,SUP,Kikis,Poppy,Trick,Graves,Perkz,Ryze,Emperor,Ezreal,Hybrid,Braum,fabFabulous,Ekko,Stomaged,Kindred,Naru,Leblanc,Achuu,Lucian,Dumbledoge,Soraka,1
MSI,2016,Spring,International,RNG,FW,Looper,Poppy,mlxg,Nidalee,xiaohu,Azir,Wuxx,Lucian,Mata,Alistar,MMD,Maokai,Karsa,Graves,Maple,Ryze,NL,Caitlyn,SwordArt,Morgana,1
MSI,2016,Spring,International,SKT,CLG,Duke,Ekko,Blank,Graves,Faker,Zilean,Bang,Sivir,Wolf,Braum,Darshan,Poppy,Xmithie,Kindred,Huhi,AurelionSol,Stixxay,Kalista,aphromoo,Bard,1
MSI,2016,Spring,International,FW,G2,MMD,Ekko,Karsa,Kindred,Maple,Leblanc,NL,Ezreal,SwordArt,Alistar,Kikis,Maokai,Trick,LeeSin,Perkz,Azir,Emperor,Lucian,Hybrid,Braum,1
MSI,2016,Spring,International,CLG,RNG,Darshan,Poppy,Xmithie,Kindred,Huhi,Azir,Stixxay,Kalista,aphromoo,Morgana,Looper,Ekko,mlxg,Nidalee,xiaohu,Zed,Wuxx,Lucian,Mata,Thresh,1
MSI,2016,Spring,International,SUP,SKT,fabFabulous,Maokai,Stomaged,Graves,Naru,Lissandra,Achuu,Lucian,Dumbledoge,Thresh,Duke,Ekko,Blank,Kindred,Faker,Azir,Bang,Ezreal,Wolf,Braum,0
MSI,2016,Spring,International,RNG,SUP,Looper,Ekko,mlxg,Graves,xiaohu,Azir,Wuxx,Twitch,Mata,Braum,Thaldrin,Maokai,Stomaged,Elise,Naru,Zed,Achuu,Lucian,Dumbledoge,Thresh,1
